wind_speed,swr,c_relax_C,par_id
0.7296,1.3505,0.0024517,p0212
1.2584,1.305,0.0077915,p0213
1.0613,1.0767,0.0080344,p0214
0.68169,1.3241,0.0044711,p0215
0.7273,1.4661,0.0072086,p0216
1.5111,1.3559,0.00123,p0217
1.1481,1.3598,0.0035662,p0218
0.85278,1.2352,0.005751,p0219
1.6479,0.80021,0.0060534,p0220
1.4601,1.1079,0.003651,p0221
1.1935,1.4673,0.0075172,p0222
1.2656,0.83496,0.00031136,p0223
0.89569,0.89222,0.0052246,p0224
0.90883,1.1935,0.0028723,p0225
0.75607,1.452,0.0044431,p0226
0.92477,0.99365,0.0064257,p0227
1.058,1.0599,0.0064467,p0228
1.1658,1.0111,0.0089956,p0229
0.87417,0.95165,0.0098619,p0230
1.3734,1.3375,0.0004687,p0231
0.65291,0.92648,0.0084095,p0232
1.0753,0.99844,0.0078578,p0233
1.3783,0.85602,0.0025535,p0234
0.78121,1.4871,0.0033621,p0235
0.99384,1.495,0.0098305,p0236
1.297,0.98332,0.003636,p0237
0.61088,1.1275,0.0016812,p0238
0.91907,0.94542,0.0086222,p0239
1.3858,1.471,0.0046657,p0240
0.96294,1.0019,0.0096959,p0241
0.5015,1.1121,0.0071039,p0242
1.1918,1.4685,0.00961,p0243
1.0324,1.0137,0.0068994,p0244
1.4702,1.0892,0.0067812,p0245
1.58,1.2648,0.0056994,p0246
1.3686,0.92939,0.0039537,p0247
0.83842,1.0222,0.0096725,p0248
1.4526,0.86558,0.0031417,p0249
1.3751,1.0321,0.0034841,p0250
1.4388,0.8872,0.0065741,p0251
0.84795,1.2992,0.0049971,p0252
1.325,0.99185,0.0072579,p0253
0.64591,1.0448,0.0065241,p0254
1.0878,1.2202,0.0051869,p0255
1.4291,0.8829,0.0037553,p0256
1.411,0.83109,0.0048748,p0257
0.95634,1.2434,0.0093554,p0258
0.94064,1.2626,0.0084168,p0259
1.1707,1.3258,0.0018268,p0260
1.0421,1.3173,0.0020687,p0261
1.5997,0.98096,0.0022533,p0262
0.74653,1.374,0.0053845,p0263
1.1135,1.1362,0.0048409,p0264
1.3326,0.89946,0.0036015,p0265
0.76455,0.87923,0.0023842,p0266
1.3199,1.0149,0.0065911,p0267
1.5139,1.2016,0.0075345,p0268
1.2922,1.1658,0.0050528,p0269
1.295,1.2324,0.0026252,p0270
1.5715,0.87043,0.0054354,p0271
1.5226,1.018,0.0050737,p0272
0.81877,0.81527,0.0027555,p0273
1.3212,1.0052,0.004383,p0274
1.1389,1.3711,0.006356,p0275
1.0355,1.0519,0.0099488,p0276
0.64415,1.0906,0.0075494,p0277
0.9044,0.9404,0.00018386,p0278
1.6114,1.3809,0.0066342,p0279
1.5664,0.84394,0.00805,p0280
0.54539,1.3005,0.0032593,p0281
0.60428,1.1162,0.0041016,p0282
0.80022,1.4573,0.0031207,p0283
0.78691,0.87409,0.0023714,p0284
1.2476,1.432,0.0048178,p0285
1.3487,1.4181,0.0020355,p0286
0.66323,1.1758,0.0070502,p0287
0.91199,1.0721,0.0091046,p0288
1.4225,1.4694,0.0066331,p0289
0.53125,0.91179,0.0099315,p0290
1.1055,1.3315,0.0014188,p0291
1.0213,1.0787,0.0075874,p0292
1.6275,1.0012,0.0058781,p0293
0.50635,1.3088,0.0065035,p0294
0.97824,1.2554,0.0021494,p0295
0.89399,0.81777,0.0096529,p0296
1.1612,0.99901,0.0012824,p0297
0.57911,1.465,0.0072343,p0298
1.1572,1.0418,0.0072698,p0299
0.76704,0.86867,0.0058287,p0300
0.60248,1.1876,0.0020496,p0301
0.52328,1.2476,0.0093464,p0302
0.86314,1.3691,0.0045778,p0303
1.0611,0.821,0.0010995,p0304
0.71748,0.83063,0.0075726,p0305
1.1222,1.1585,0.0010351,p0306
1.6084,1.0407,0.0097765,p0307
0.51022,1.0466,0.0054031,p0308
1.5784,1.2491,0.0078291,p0309
0.86492,0.92191,0.0031784,p0310
0.94281,1.3399,0.0044132,p0311
1.6476,0.91796,0.00032769,p0312
1.3526,1.3064,0.0038524,p0313
0.74252,1.4251,0.0039819,p0314
1.1273,1.1643,0.0032426,p0315
1.6236,1.3911,0.00096275,p0316
0.79813,0.89373,0.0055786,p0317
1.4503,1.0235,0.0078633,p0318
0.56461,0.82835,0.0013963,p0319
0.69612,1.4227,0.0081241,p0320
0.60699,1.204,0.0099754,p0321
0.76272,1.4926,0.0068812,p0322
1.1459,1.3652,0.0026873,p0323
1.4963,0.93998,0.0010286,p0324
0.5602,1.0633,0.0092654,p0325
1.2786,1.4585,0.0066053,p0326
0.50862,1.3557,0.009183,p0327
1.4463,1.211,0.00071252,p0328
1.5052,1.1954,0.0086922,p0329
0.56907,1.0464,0.00078792,p0330
0.87797,1.3538,0.0058431,p0331
0.60958,0.80997,0.00014338,p0332
1.1847,0.85055,0.0074611,p0333
0.52954,1.2387,0.0032081,p0334
0.54141,1.2735,0.0087588,p0335
1.4954,1.1425,0.0033995,p0336
1.006,0.86307,0.0055514,p0337
0.66362,1.446,0.0063107,p0338
1.4435,0.92388,0.0034431,p0339
1.2508,1.1129,0.00039082,p0340
1.632,1.4104,0.0073498,p0341
0.86625,1.1818,0.0013035,p0342
0.54804,0.9865,0.0017353,p0343
1.5182,0.96967,0.0097255,p0344
1.4774,0.93565,0.0091914,p0345
1.2271,1.1188,0.0029521,p0346
1.5021,1.2245,0.0071578,p0347
1.4633,1.1538,0.0044866,p0348
0.67855,1.4809,0.0067305,p0349
1.0891,0.97971,0.0095327,p0350
1.2563,0.9067,0.0089105,p0351
1.0545,1.321,0.0031497,p0352
0.7323,0.83651,0.0038117,p0353
1.2835,1.3453,0.0085232,p0354
0.96904,1.1792,0.005977,p0355
0.91485,0.97205,0.0028393,p0356
0.8091,1.4482,0.0022853,p0357
1.0794,1.0972,0.0024844,p0358
1.1306,1.368,0.0027243,p0359
1.4309,0.97906,0.0034509,p0360
0.76985,1.0382,0.0070012,p0361
0.59256,0.88451,0.0076124,p0362
0.65874,1.173,0.001898,p0363
1.2424,1.1299,0.005682,p0364
0.80499,1.3862,0.00062354,p0365
0.77477,0.95585,0.0050945,p0366
1.177,1.4781,0.0021913,p0367
1.2153,1.2502,0.0008532,p0368
0.84047,1.0522,0.0070865,p0369
0.94854,1.3111,0.0083729,p0370
0.54132,1.0043,0.00069146,p0371
1.4102,0.96522,0.0022125,p0372
1.2626,1.4402,0.0067079,p0373
0.6475,0.94695,0.0045184,p0374
0.55326,1.2524,0.0094828,p0375
1.1803,1.4368,0.0052076,p0376
1.5496,1.2826,0.0063886,p0377
0.95178,0.9321,0.009559,p0378
1.5878,1.2871,0.00883,p0379
0.87027,0.96685,0.0068543,p0380
1.3083,0.91587,0.0083184,p0381
0.5805,0.94767,0.0047013,p0382
0.55032,0.93042,0.0049879,p0383
1.6345,0.80238,0.0080798,p0384
1.1995,1.1795,0.0040621,p0385
1.5526,0.93758,0.0016983,p0386
0.69211,1.1414,0.0066722,p0387
1.4674,0.90145,0.0047202,p0388
1.2876,1.3124,0.0011407,p0389
0.97918,1.29,0.0079539,p0390
0.83434,1.1603,0.0018163,p0391
0.65142,0.96367,0.0040023,p0392
0.93012,0.84687,0.0025294,p0393
1.392,1.3887,0.0071907,p0394
1.4741,1.2085,0.0069675,p0395
0.71047,1.033,0.0071181,p0396
0.65702,0.95358,0.0013638,p0397
0.68846,0.89047,0.0068374,p0398
0.9993,1.4964,0.0050351,p0399
1.5165,1.1746,0.0083155,p0400
0.58761,1.1559,0.0070338,p0401
1.2701,1.0915,0.0044962,p0402
1.5914,1.4796,0.0046058,p0403
1.1081,0.86732,0.0015425,p0404
1.2999,1.4857,0.0067627,p0405
0.84683,1.2584,0.0043331,p0406
0.70612,1.372,0.0055885,p0407
1.3007,1.1149,0.00035181,p0408
0.68608,1.1851,0.0095665,p0409
1.6385,1.1279,0.0074015,p0410
1.3422,1.124,0.0037944,p0411
0.90551,1.2521,0.002984,p0412
1.5448,1.055,0.0024631,p0413
1.2334,1.0648,0.00093448,p0414
1.3937,1.4258,0.0088522,p0415
1.6026,1.1468,0.0075045,p0416
1.5029,1.3656,0.0014429,p0417
1.3171,1.1,0.0023527,p0418
0.85852,0.87507,0.0098197,p0419
0.99788,1.4531,0.0085654,p0420
1.3109,1.1032,0.005307,p0421
0.56843,1.4822,0.0082927,p0422
1.4154,1.4499,0.0059106,p0423
0.95803,0.81589,0.0012085,p0424
1.0671,0.996,0.00040879,p0425
1.0973,1.1217,0.0073109,p0426
0.9747,0.84611,0.0047505,p0427
1.0652,1.026,0.0026691,p0428
1.3637,1.4388,0.0068035,p0429
0.55796,1.2295,0.0059862,p0430
1.5195,1.0121,0.00054704,p0431
0.55164,0.82554,0.008511,p0432
1.0526,1.0715,0.0089746,p0433
1.5885,1.1767,0.0022748,p0434
1.2457,1.1703,0.0052842,p0435
1.4591,1.1904,0.0073375,p0436
1.441,1.4627,0.0061632,p0437
0.62043,0.89423,0.002434,p0438
1.3969,1.3826,0.0081977,p0439
1.0448,1.0569,0.0043525,p0440
1.2095,1.3778,0.0077568,p0441
1.583,1.224,0.0084701,p0442
1.5333,1.0869,0.0007341,p0443
1.0301,0.82427,0.0032157,p0444
0.81067,1.3437,0.009274,p0445
1.3349,1.2022,0.0030132,p0446
1.0706,0.98386,0.0051648,p0447
1.4356,0.99701,0.0083371,p0448
0.88814,1.3814,0.003046,p0449
1.5471,1.2002,0.0039015,p0450
1.3828,0.82271,0.0095875,p0451
1.0027,1.0079,0.0087938,p0452
0.65622,0.85944,0.0086095,p0453
1.4917,1.1253,0.0047871,p0454
1.3667,0.96442,0.0080789,p0455
0.89819,0.85375,0.0020144,p0456
0.8592,1.3078,0.0087769,p0457
1.1953,1.1356,0.0074699,p0458
1.0281,0.84782,0.0021618,p0459
1.0363,1.4003,0.0088356,p0460
1.4133,1.4298,0.0097882,p0461
1.2892,1.1325,0.0033332,p0462
1.3051,1.4491,0.0081631,p0463
0.9866,1.1624,0.0090594,p0464
1.099,1.3109,0.0013386,p0465
1.2114,1.2282,0.00085096,p0466
0.92914,1.2808,0.0032734,p0467
1.5603,1.4009,0.0076594,p0468
1.4789,1.2911,0.0015127,p0469
1.631,1.131,0.0090446,p0470
1.5614,1.2461,0.0014873,p0471
0.78494,0.90639,0.0046485,p0472
1.2733,1.3759,0.0049167,p0473
0.97335,1.0752,0.0048711,p0474
1.014,0.8988,0.00090004,p0475
0.68964,1.2308,0.0030544,p0476
1.1733,1.2612,0.0042159,p0477
1.5097,0.83572,0.0046253,p0478
1.5573,1.2048,0.00076997,p0479
1.1647,1.209,0.00026454,p0480
1.4011,1.4753,0.0085468,p0481
0.53653,1.3868,0.0096318,p0482
1.5931,0.96066,0.0029399,p0483
0.83757,1.3157,0.001455,p0484
1.3412,1.0088,0.0056298,p0485
1.2169,0.91366,0.0057335,p0486
1.4257,1.265,0.0034139,p0487
1.5741,1.3841,0.0049331,p0488
1.6204,0.99037,0.0043058,p0489
0.52107,1.117,0.0019203,p0490
0.57512,1.4154,0.002333,p0491
1.331,1.0308,0.0033245,p0492
0.75327,1.2933,0.0060377,p0493
0.98184,0.85549,0.0077251,p0494
0.6252,1.1845,0.0099049,p0495
1.2592,1.3305,0.0063366,p0496
1.1431,1.3279,0.006816,p0497
1.1247,0.86027,0.0059471,p0498
1.0054,1.2884,0.00099572,p0499
0.61562,1.428,0.0060904,p0500
